pop,iMass,age,Fe/H_initial,Mass,In_Final_Phase,Dist,l,b,vr_bc,mul,mub,x,y,z,U,V,W,VR_LSR,A_Ks,logL,logTeff,logg,Fe/H_evolved,log_radius,phase,Bessell_B,Bessell_V,Bessell_I,Gaia_G_EDR3,Gaia_BP_EDR3,Gaia_RP_EDR3,2MASS_J,2MASS_H,2MASS_Ks,Z087,W146,Is_Binary,primary_ID,ID,combined_logL,total_mass,q,combined_logP
0.0000000e+00,8.9004281e-02,1.0000000e+01,4.0023140e-01,8.9004281e-02,0.0000000e+00,7.2278951e+00,2.0029564e-01,1.5999075e+00,-1.9493139e+01,-8.6228552e+00,-1.5123774e+00,-9.5256287e-01,2.5257507e-02,2.0378359e-01,-4.2145610e+00,-4.9911517e+01,-4.4528112e+01,-9.9853417e+00,5.4027474e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000036,,,,
0.0000000e+00,1.1276247e+00,1.0000000e+01,-5.7289426e-02,5.4202896e-01,1.0000000e+00,7.2486188e+00,2.0020213e-01,1.5997612e+00,-1.6794680e+02,-4.2318813e+00,5.1363612e+00,-9.3184570e-01,2.5318101e-02,2.0430062e-01,-1.5904210e+02,9.9581736e+01,1.7987529e+02,-1.5843905e+02,5.4028273e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000037,,,,
0.0000000e+00,1.7846366e+00,1.0000000e+01,2.2309114e-01,5.4150998e-01,1.0000000e+00,7.3158676e+00,1.9999991e-01,1.5996442e+00,7.7990467e+01,-1.1669716e+01,-1.8366059e+00,-8.6461930e-01,2.5527180e-02,2.0602337e-01,9.3922362e+01,-1.5883259e+02,-5.3881290e+01,8.7498125e+01,5.4030859e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000038,,,,
0.0000000e+00,1.2335913e+00,1.0000000e+01,-8.1632235e-01,5.4152615e-01,1.0000000e+00,7.3218714e+00,2.0035230e-01,1.5999011e+00,1.3801717e+02,-8.0872415e+00,-3.5042222e-01,-8.5861850e-01,2.5593141e-02,2.0621131e-01,1.5216609e+02,-3.4615665e+01,-8.1419333e-01,1.4752498e+02,5.4031092e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000039,,,,
0.0000000e+00,9.4747671e-02,1.0000000e+01,4.5692449e-01,9.4747671e-02,0.0000000e+00,7.3987062e+00,2.0006722e-01,1.6000659e+00,1.1569313e+01,-4.1896168e+00,5.4367230e-01,-7.8181028e-01,2.5824911e-02,2.0821814e-01,2.4485663e+01,9.8695529e+01,2.7139979e+01,2.1077050e+01,5.4034054e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000040,,,,
0.0000000e+00,1.0769638e-01,1.0000000e+01,1.8039016e-01,1.0769565e-01,0.0000000e+00,7.3997474e+00,1.9955765e-01,1.6001383e+00,-1.3776122e+02,-4.4838701e+00,4.4971201e-01,-7.8076943e-01,2.5762759e-02,2.0825440e-01,-1.2467427e+02,8.7833324e+01,1.9988131e+01,-1.2825365e+02,5.4034096e-01,-3.0259708e+00,3.4369464e+00,5.1870254e+00,2.3557186e-01,-8.6420110e-01,0.0000000e+00,4.5175505e+01,4.0052796e+01,3.2065066e+01,3.5386928e+01,4.0629753e+01,3.2253346e+01,2.6471765e+01,2.4889708e+01,2.4179288e+01,3.0461204e+01,2.6240598e+01,0.0000000e+00,0.0,000000041,,,,
0.0000000e+00,2.5839133e-01,1.0000000e+01,-8.4338440e-01,2.5838618e-01,0.0000000e+00,7.3701036e+00,2.0028352e-01,1.6002493e+00,5.9019532e-01,-7.2809985e+00,1.0625055e+00,-8.1040389e-01,2.5752884e-02,2.0750249e-01,1.3419698e+01,-8.7817733e+00,4.4902563e+01,1.0098033e+01,5.4032952e-01,-1.9047628e+00,3.5771853e+00,5.0175488e+00,-8.1473018e-01,-5.8407492e-01,0.0000000e+00,3.8826771e+01,3.3927053e+01,2.8299808e+01,3.1099446e+01,3.4527741e+01,2.8484914e+01,2.4126130e+01,2.2566896e+01,2.1905581e+01,2.7192192e+01,2.3738310e+01,0.0000000e+00,0.0,000000042,,,,
0.0000000e+00,1.9803040e+00,1.0000000e+01,-1.0378855e-01,5.4217428e-01,1.0000000e+00,7.3769945e+00,1.9999255e-01,1.6000048e+00,-6.7430144e+01,-9.7920166e+00,4.6415021e-02,-8.0351442e-01,2.5739518e-02,2.0764914e-01,-5.3353899e+01,-9.7064322e+01,7.6574789e+00,-5.7922441e+01,5.4033220e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000043,,,,
0.0000000e+00,1.6774178e-01,1.0000000e+01,-6.6430055e-01,1.6773939e-01,0.0000000e+00,7.3703167e+00,2.0000416e-01,1.5997627e+00,-7.9398030e+01,-7.4146275e+00,1.3645974e+00,-8.1018906e-01,2.5717714e-02,2.0744544e-01,-6.6798689e+01,-1.3738073e+01,5.3387945e+01,-6.9890354e+01,5.4032958e-01,-2.3083707e+00,3.5539369e+00,5.1373279e+00,-6.3478306e-01,-7.3938196e-01,0.0000000e+00,4.0203531e+01,3.5201557e+01,2.9347295e+01,3.2246118e+01,3.5800830e+01,2.9563638e+01,2.5071472e+01,2.3481178e+01,2.2811163e+01,2.8210816e+01,2.4683775e+01,1.0000000e+00,0.0,000000044,-2.0238054e+00,3.2918295e-01,9.6246624e-01,4.6610950e+00
0.0000000e+00,1.6144580e-01,1.0000000e+01,-6.6430055e-01,1.6144356e-01,0.0000000e+00,-8.1018906e-01,2.5717714e-02,2.0744544e-01,,,,7.3703167e+00,2.0000416e-01,1.5997627e+00,,,,,5.4032958e-01,-2.3419490e+00,3.5519331e+00,5.1471791e+00,-6.3490051e-01,-7.5216347e-01,0.0000000e+00,4.0323449e+01,3.5311924e+01,2.9435669e+01,3.2343233e+01,3.5910977e+01,2.9654556e+01,2.5150185e+01,2.3556556e+01,2.2885802e+01,2.8296392e+01,2.4762253e+01,2.0000000e+00,000000044,000000045,-2.0238054e+00,3.2918295e-01,9.6246624e-01,4.6610950e+00
0.0000000e+00,8.4973986e-02,1.0000000e+01,3.0103794e-01,8.4973986e-02,0.0000000e+00,7.3014150e+00,1.9974118e-01,1.6004302e+00,1.1533526e+02,-8.3993713e+00,1.4529089e+00,-8.7906943e-01,2.5443783e-02,2.0575008e-01,1.2790950e+02,-4.4721447e+01,6.1030926e+01,1.2484292e+02,5.4030305e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000046,,,,
0.0000000e+00,8.3431543e-02,1.0000000e+01,3.8875933e-01,8.3431543e-02,0.0000000e+00,7.4282928e+00,1.9989920e-01,1.6003503e+00,-1.0578827e+02,-6.8883939e+00,-8.6038918e-01,-7.5223469e-01,2.5906403e-02,2.0901966e-01,-9.1222819e+01,2.6703243e+00,-2.5243640e+01,-9.6280555e+01,5.4035193e-01,,,,,,,,,,,,,,,,,,1.0000000e+00,0.0,000000047,,1.2252195e-01,4.6853273e-01,2.9956787e+00
0.0000000e+00,3.9090409e-02,1.0000000e+01,3.8875933e-01,3.9090409e-02,0.0000000e+00,-7.5223469e-01,2.5906403e-02,2.0901966e-01,,,,7.4282928e+00,1.9989920e-01,1.6003503e+00,,,,,5.4035193e-01,,,,,,,,,,,,,,,,,,2.0000000e+00,000000047,000000048,,1.2252195e-01,4.6853273e-01,2.9956787e+00
0.0000000e+00,1.3899324e-01,1.0000000e+01,-4.9047750e-02,1.3899193e-01,0.0000000e+00,7.4874008e+00,2.0033583e-01,1.5996807e+00,-1.2043188e+02,-1.0703735e+01,2.5056957e+00,-6.9314467e-01,2.6169589e-02,2.1046012e-01,-1.0846049e+02,-1.3474355e+02,9.3572485e+01,-1.1092409e+02,5.4037470e-01,-2.6462784e+00,3.4925339e+00,5.1465291e+00,-6.7628043e-03,-7.8552978e-01,0.0000000e+00,4.2381394e+01,3.7379930e+01,3.0491533e+01,3.3731739e+01,3.7978846e+01,3.0787624e+01,2.5722606e+01,2.4141100e+01,2.3462199e+01,2.9187045e+01,2.5400082e+01,0.0000000e+00,0.0,000000049,,,,
0.0000000e+00,4.9583725e+00,1.0000000e+01,1.0855113e-02,5.4183338e-01,1.0000000e+00,7.4200481e+00,1.9963506e-01,1.6003410e+00,-6.8643519e+01,-4.2841161e+00,-8.4937389e-01,-7.6047641e-01,2.5843456e-02,2.0880533e-01,-5.4422828e+01,9.4673021e+01,-2.3861834e+01,-5.9135900e+01,5.4034877e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000050,,,,
0.0000000e+00,2.9435141e-01,1.0000000e+01,3.3673179e-01,2.9434789e-01,0.0000000e+00,7.4496926e+00,1.9974387e-01,1.5997725e+00,1.1331213e+02,-3.5612293e+00,-1.6551037e+00,-7.3084015e-01,2.5960855e-02,2.0949773e-01,1.2812237e+02,1.2023635e+02,-4.7723511e+01,1.2281971e+02,5.4036021e-01,-2.1568437e+00,3.4780573e+00,4.9198620e+00,4.0704802e-01,-5.1185938e-01,0.0000000e+00,4.1509285e+01,3.6682160e+01,2.9519629e+01,3.2774845e+01,3.7267892e+01,2.9770125e+01,2.4431961e+01,2.2915084e+01,2.2212836e+01,2.8105437e+01,2.4157003e+01,0.0000000e+00,0.0,000000051,,,,
0.0000000e+00,1.0681317e-01,1.0000000e+01,-2.0405353e-01,1.0681237e-01,0.0000000e+00,7.4454366e+00,2.0037031e-01,1.6001032e+00,1.4284115e+02,-1.0351121e+01,4.7107576e+00,-7.3509608e-01,2.6027392e-02,2.0943072e-01,1.5267302e+02,-1.1925617e+02,1.7767918e+02,1.5234900e+02,5.4035854e-01,-2.8919582e+00,3.4839220e+00,5.2444297e+00,-1.6831636e-01,-8.9114597e-01,0.0000000e+00,4.3280439e+01,3.8153718e+01,3.1114402e+01,3.4387360e+01,3.8746774e+01,3.1417760e+01,2.6303088e+01,2.4683874e+01,2.4001402e+01,2.9799502e+01,2.5972731e+01,1.0000000e+00,0.0,000000052,,1.9632269e-01,8.3800828e-01,6.5569564e+00
0.0000000e+00,8.9510323e-02,1.0000000e+01,-2.0405353e-01,8.9510323e-02,0.0000000e+00,-7.3509608e-01,2.6027392e-02,2.0943072e-01,,,,7.4454366e+00,2.0037031e-01,1.6001032e+00,,,,,5.4035854e-01,,,,,,,,,,,,,,,,,,2.0000000e+00,000000052,000000053,,1.9632269e-01,8.3800828e-01,6.5569564e+00
0.0000000e+00,2.1701429e-01,1.0000000e+01,4.4161480e-01,2.1701241e-01,0.0000000e+00,7.4061633e+00,2.0039169e-01,1.5999298e+00,-1.8728044e+02,-5.6106259e+00,-1.4002135e+00,-7.7435538e-01,2.5892866e-02,2.0839328e-01,-1.7235742e+02,4.7969478e+01,-4.6204468e+01,-1.7777261e+02,5.4034340e-01,-2.5357457e+00,3.4295440e+00,4.9663520e+00,5.2672836e-01,-6.0428359e-01,0.0000000e+00,4.3984103e+01,3.9062324e+01,3.1081581e+01,3.4358311e+01,3.9610281e+01,3.1208545e+01,2.5259046e+01,2.3752954e+01,2.3004244e+01,2.9392940e+01,2.5064375e+01,1.0000000e+00,0.0,000000054,-2.4130176e+00,3.4764443e-01,6.0195489e-01,4.0694419e+00
0.0000000e+00,1.3063282e-01,1.0000000e+01,4.4161480e-01,1.3063202e-01,0.0000000e+00,-7.7435538e-01,2.5892866e-02,2.0839328e-01,,,,7.4061633e+00,2.0039169e-01,1.5999298e+00,,,,,5.4034340e-01,-3.0217781e+00,3.3888656e+00,5.0693783e+00,5.2610638e-01,-7.6594317e-01,0.0000000e+00,4.6049146e+01,4.1046085e+01,3.2625496e+01,3.5897411e+01,4.1572741e+01,3.2676946e+01,2.6418303e+01,2.4904373e+01,2.4140211e+01,3.0784110e+01,2.6266066e+01,2.0000000e+00,000000054,000000055,-2.4130176e+00,3.4764443e-01,6.0195489e-01,4.0694419e+00
0.0000000e+00,1.9580890e-01,1.0000000e+01,-1.5778439e-01,1.9580629e-01,0.0000000e+00,7.4127044e+00,2.0020706e-01,1.6000264e+00,-7.4345610e+01,-7.0386423e-01,-5.0977421e+00,-7.6781683e-01,2.5891857e-02,2.0857481e-01,-5.6704393e+01,2.2062436e+02,-1.7321490e+02,-6.4837829e+01,5.4034591e-01,-2.2723587e+00,3.5272773e+00,5.0649419e+00,-1.1813222e-01,-6.6805675e-01,0.0000000e+00,4.0594339e+01,3.5639316e+01,2.9358350e+01,3.2430385e+01,3.6239633e+01,2.9627851e+01,2.4883550e+01,2.3310399e+01,2.2638113e+01,2.8152265e+01,2.4527468e+01,0.0000000e+00,0.0,000000056,,,,
0.0000000e+00,4.5280966e-01,1.0000000e+01,1.0136266e-01,4.5279849e-01,0.0000000e+00,7.4150980e+00,1.9968880e-01,1.5999395e+00,1.0767962e+02,-7.5776926e+00,7.7963301e-01,-7.6542347e-01,2.5833172e-02,2.0862543e-01,1.2076313e+02,-2.0389781e+01,3.7956561e+01,1.1718721e+02,5.4034686e-01,-1.5391339e+00,3.5602402e+00,4.8285737e+00,1.2432041e-01,-3.6737011e-01,0.0000000e+00,3.8293880e+01,3.3475814e+01,2.7463790e+01,3.0444229e+01,3.4074809e+01,2.7714591e+01,2.3118653e+01,2.1529323e+01,2.0875633e+01,2.6297843e+01,2.2731173e+01,0.0000000e+00,0.0,000000057,,,,
0.0000000e+00,4.8823102e-01,1.0000000e+01,7.8741382e-02,4.8821700e-01,0.0000000e+00,7.4098702e+00,1.9994890e-01,1.6001123e+00,-4.1114243e+01,-4.3212852e-01,-1.7184625e+00,-7.7065021e-01,2.5848582e-02,2.0851267e-01,-2.6587175e+01,2.3028349e+02,-5.3625749e+01,-3.1606542e+01,5.4034483e-01,-1.4343312e+00,3.5698981e+00,4.7949242e+00,9.4220068e-02,-3.3428458e-01,0.0000000e+00,3.7890001e+01,3.3066212e+01,2.7177519e+01,3.0107676e+01,3.3665375e+01,2.7414453e+01,2.2889102e+01,2.1289632e+01,2.0642213e+01,2.6031215e+01,2.2491116e+01,0.0000000e+00,0.0,000000058,,,,
0.0000000e+00,1.2481499e-01,1.0000000e+01,2.0897585e-01,1.2481399e-01,0.0000000e+00,7.4826375e+00,2.0027917e-01,1.5999229e+00,-7.0125164e+01,-5.0385320e+00,-5.3793563e-01,-6.9790718e-01,2.6145540e-02,2.1036867e-01,-5.6083488e+01,6.6635038e+01,-1.3108357e+01,-6.0617371e+01,5.4037291e-01,-2.9427297e+00,3.4398280e+00,5.1574768e+00,2.6597693e-01,-8.2834364e-01,0.0000000e+00,4.4898391e+01,3.9802652e+01,3.1872599e+01,3.5180717e+01,4.0378958e+01,3.2056977e+01,2.6294754e+01,2.4721359e+01,2.4010814e+01,3.0272503e+01,2.6064202e+01,0.0000000e+00,0.0,000000059,,,,
0.0000000e+00,3.7395335e-01,1.0000000e+01,-1.6454260e-01,3.7394534e-01,0.0000000e+00,7.4308806e+00,2.0000725e-01,1.6001540e+00,-1.9768024e+02,-1.0123967e+01,-3.5974753e+00,-7.4964716e-01,2.5929439e-02,2.0906110e-01,-1.8019276e+02,-1.1170079e+02,-1.2401376e+02,-1.8817251e+02,5.4035294e-01,-1.6992384e+00,3.5595729e+00,4.9030950e+00,-1.4567421e-01,-4.4608792e-01,0.0000000e+00,3.8627768e+01,3.3741688e+01,2.7841879e+01,3.0773645e+01,3.4341741e+01,2.8076088e+01,2.3548171e+01,2.1973477e+01,2.1312574e+01,2.6694003e+01,2.3166450e+01,0.0000000e+00,0.0,000000060,,,,
0.0000000e+00,2.6244487e-01,1.0000000e+01,4.6387966e-01,2.6244235e-01,0.0000000e+00,7.5135212e+00,1.9961332e-01,1.5999263e+00,1.2540235e+02,-8.6810398e+00,3.2809684e+00,-6.6703372e-01,2.6166171e-02,2.1116721e-01,1.3631700e+02,-6.3170792e+01,1.2783973e+02,1.3490991e+02,5.4038477e-01,-2.3536283e+00,3.4395160e+00,4.9164424e+00,5.5239755e-01,-5.3316908e-01,0.0000000e+00,4.3145640e+01,3.8277265e+01,3.0502948e+01,3.3787532e+01,3.8838212e+01,3.0668972e+01,2.4858598e+01,2.3363231e+01,2.2617873e+01,2.8888130e+01,2.4646835e+01,0.0000000e+00,0.0,000000061,,,,
0.0000000e+00,2.8736776e-01,1.0000000e+01,3.6971144e-01,2.8736446e-01,0.0000000e+00,7.5726445e+00,1.9971990e-01,1.6001255e+00,-9.5805884e+01,-6.2337714e+00,2.6061896e-01,-6.0793123e-01,2.6386149e-02,2.1272141e-01,-8.2335061e+01,2.1487337e+01,1.4654741e+01,-8.6298263e+01,5.4040760e-01,-2.2073828e+00,3.4682461e+00,4.9194398e+00,4.4481988e-01,-5.1750634e-01,0.0000000e+00,4.1953748e+01,3.7115061e+01,2.9796924e+01,3.3061927e+01,3.7695304e+01,3.0028050e+01,2.4571932e+01,2.3060515e+01,2.2347373e+01,2.8334018e+01,2.4312630e+01,0.0000000e+00,0.0,000000062,,,,
0.0000000e+00,1.4919815e+00,1.0000000e+01,-3.2564495e-01,5.4294679e-01,1.0000000e+00,7.5909708e+00,1.9952532e-01,1.5998311e+00,2.2681238e+01,-7.8831504e+00,-1.2829105e+00,-5.8961003e-01,2.6424240e-02,2.1315608e-01,3.7754314e+01,-3.7988214e+01,-3.7785781e+01,3.2188753e+01,5.4041463e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000063,,,,
0.0000000e+00,1.2868120e-01,1.0000000e+01,2.4759350e-01,1.2868013e-01,0.0000000e+00,7.5138076e+00,1.9981330e-01,1.5996237e+00,-9.9480313e+01,-1.1531724e+01,-4.6767288e+00,-6.6674647e-01,2.6193387e-02,2.1113494e-01,-8.0810140e+01,-1.6547635e+02,-1.6131797e+02,-8.9972723e+01,5.4038489e-01,-2.9521643e+00,3.4342778e+00,5.1491854e+00,3.0702797e-01,-8.2196060e-01,0.0000000e+00,4.5128195e+01,4.0025633e+01,3.1988135e+01,3.5295689e+01,4.0598537e+01,3.2154614e+01,2.6310962e+01,2.4740614e+01,2.4025329e+01,3.0350827e+01,2.6091863e+01,0.0000000e+00,0.0,000000064,,,,
0.0000000e+00,1.0555043e-01,1.0000000e+01,1.3997773e-01,1.0554972e-01,0.0000000e+00,7.5202520e+00,2.0030073e-01,1.6000972e+00,-3.7700674e+01,-7.6907503e+00,1.5206145e-01,-6.6030604e-01,2.6279798e-02,2.1136357e-01,-2.3969480e+01,-2.8702251e+01,1.2222729e+01,-2.8192850e+01,5.4038739e-01,-3.0196241e+00,3.4423118e+00,5.1975003e+00,1.9246743e-01,-8.7175847e-01,0.0000000e+00,4.5009187e+01,3.9889900e+01,3.1999415e+01,3.5326196e+01,4.0470839e+01,3.2208291e+01,2.6507379e+01,2.4919592e+01,2.4214340e+01,3.0434680e+01,2.6263417e+01,0.0000000e+00,0.0,000000065,,,,
0.0000000e+00,8.1119146e-01,1.0000000e+01,2.5590517e-01,8.1109455e-01,0.0000000e+00,7.5805573e+00,2.0010373e-01,1.6005175e+00,8.9756978e+01,-4.7791801e+00,-4.4686502e+00,-6.0002265e-01,2.6464478e-02,2.1297778e-01,1.0737770e+02,7.4188277e+01,-1.5042988e+02,9.9264787e+01,5.4041064e-01,-5.1824963e-01,3.6819281e+00,4.5476339e+00,2.5280075e-01,-1.0030387e-01,0.0000000e+00,3.4272953e+01,2.9783914e+01,2.4806674e+01,2.7306461e+01,3.0383830e+01,2.4938238e+01,2.0947240e+01,1.9492290e+01,1.8954195e+01,2.3793950e+01,2.0591757e+01,0.0000000e+00,0.0,000000066,,,,
0.0000000e+00,9.7715942e-01,1.0000000e+01,-4.6062120e-01,5.4350987e-01,1.0000000e+00,7.5063936e+00,2.0007124e-01,1.5996848e+00,-6.7592198e+01,-5.4965075e+00,-1.5816947e+00,-6.7415819e-01,2.6201322e-02,2.1095139e-01,-5.2532020e+01,4.9783918e+01,-5.0231855e+01,-5.8084509e+01,5.4038203e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000067,,,,
0.0000000e+00,1.2926634e+00,1.0000000e+01,1.8253984e-01,5.4157177e-01,1.0000000e+00,7.5384452e+00,2.0050940e-01,1.5999920e+00,1.1669408e+02,-2.2207034e+00,1.0455565e+00,-6.4211875e-01,2.6370820e-02,2.1181994e-01,1.2886650e+02,1.6664649e+02,4.8146504e+01,1.2620196e+02,5.4039437e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000068,,,,
0.0000000e+00,2.5111411e-01,1.0000000e+01,4.8338532e-01,2.5111190e-01,0.0000000e+00,7.5317913e+00,2.0006683e-01,1.5999897e+00,2.1097372e+01,-7.8484457e+00,2.5907399e+00,-6.4877018e-01,2.6289389e-02,2.1164769e-01,3.2578167e+01,-3.4556412e+01,1.0079268e+02,3.0605099e+01,5.4039180e-01,-2.4028208e+00,3.4318334e+00,4.9194220e+00,5.7450296e-01,-5.4240004e-01,0.0000000e+00,4.3517062e+01,3.8637772e+01,3.0736543e+01,3.4022313e+01,3.9192049e+01,3.0880942e+01,2.4971067e+01,2.3478350e+01,2.2725298e+01,2.9076059e+01,2.4772600e+01,0.0000000e+00,0.0,000000069,,,,
0.0000000e+00,9.7041831e-02,1.0000000e+01,3.0431051e-01,9.7041831e-02,0.0000000e+00,7.5912243e+00,2.0003209e-01,1.5999750e+00,-1.3757019e+01,-4.8716809e+00,-3.7658587e+00,-5.8935738e-01,2.6492237e-02,2.1318169e-01,3.2619092e+00,7.0254085e+01,-1.2804963e+02,-4.2493063e+00,5.4041475e-01,,,,,,,,,,,,,,,,,,0.0000000e+00,0.0,000000070,,,,
0.0000000e+00,1.1935485e-01,1.0000000e+01,2.8151993e-01,1.1935398e-01,0.0000000e+00,7.5342917e+00,1.9961991e-01,1.5998343e+00,-7.6353153e+01,-6.5820888e+00,-2.9467192e+00,-6.4626987e-01,2.6239374e-02,2.1169188e-01,-5.9888550e+01,1.0259294e+01,-9.9404864e+01,-6.6845604e+01,5.4039282e-01,-3.0203814e+00,3.4218725e+00,5.1486448e+00,3.4526629e-01,-8.3125861e-01,0.0000000e+00,4.5551972e+01,4.0451423e+01,3.2285400e+01,3.5591020e+01,4.1015378e+01,3.2425993e+01,2.6471988e+01,2.4909235e+01,2.4183780e+01,3.0596471e+01,2.6268964e+01,0.0000000e+00,0.0,000000071,,,,
0.0000000e+00,4.2864418e-01,1.0000000e+01,3.4622209e-01,4.2863555e-01,0.0000000e+00,7.5282706e+00,2.0037109e-01,1.5999557e+00,-3.0081526e+01,3.3161279e-01,-3.2270652e+00,-6.5228974e-01,2.6317063e-02,2.1155223e-01,-1.4236481e+01,2.5734046e+02,-1.0812487e+02,-2.0573696e+01,5.4039049e-01,-1.6703503e+00,3.5348870e+00,4.8340461e+00,3.9787465e-01,-3.8227209e-01,0.0000000e+00,3.9149215e+01,3.4423885e+01,2.7961875e+01,3.1092331e+01,3.5016147e+01,2.8241159e+01,2.3369838e+01,2.1797345e+01,2.1139407e+01,2.6714844e+01,2.3012574e+01,0.0000000e+00,0.0,000000072,,,,
0.0000000e+00,2.9721715e-01,1.0000000e+01,2.0934392e-01,2.9721210e-01,0.0000000e+00,7.5427263e+00,2.0037461e-01,1.5997910e+00,9.9613266e+01,-8.3031185e+00,-3.5518917e+00,-6.3783834e-01,2.6368062e-02,2.1190414e-01,1.1679936e+02,-5.0924450e+01,-1.1660744e+02,1.0912108e+02,5.4039603e-01,-2.0669442e+00,3.5040656e+00,4.9371459e+00,2.6626338e-01,-5.1892618e-01,0.0000000e+00,4.0645583e+01,3.5817706e+01,2.9057734e+01,3.2263513e+01,3.6414611e+01,2.9341645e+01,2.4300280e+01,2.2760328e+01,2.2084439e+01,2.7756446e+01,2.3984369e+01,0.0000000e+00,0.0,000000073,,,,
0.0000000e+00,1.1498329e-01,1.0000000e+01,-4.4718525e-01,1.1498228e-01,0.0000000e+00,7.5488341e+00,1.9953756e-01,1.6003013e+00,-1.3599796e+02,-6.1870642e+00,2.1985719e+00,-6.3173404e-01,2.6279167e-02,2.1212917e-01,-1.2431431e+02,2.3716006e+01,8.2912658e+01,-1.2649038e+02,5.4039842e-01,-2.7674052e+00,3.5085490e+00,5.2471578e+00,-4.1677905e-01,-8.7812344e-01,0.0000000e+00,4.2321080e+01,3.7174975e+01,3.0674620e+01,3.3815167e+01,3.7768139e+01,3.0961083e+01,2.6128754e+01,2.4496075e+01,2.3814568e+01,2.9449744e+01,2.5759578e+01,0.0000000e+00,0.0,000000074,,,,
0.0000000e+00,3.0525414e-01,1.0000000e+01,4.2678203e-01,3.0524797e-01,0.0000000e+00,7.5379519e+00,2.0011372e-01,1.5994600e+00,1.0519009e+02,-7.0464970e+00,-2.8362044e+00,-6.4260991e-01,2.6317066e-02,2.1173724e-01,1.2155198e+02,-5.8169031e+00,-9.0817832e+01,1.1469776e+02,5.4039419e-01,-2.1642449e+00,3.4622457e+00,4.8876325e+00,5.1285459e-01,-4.8393672e-01,0.0000000e+00,4.1941960e+01,3.7120062e+01,2.9730880e+01,3.3011704e+01,3.7699352e+01,2.9960219e+01,2.4440016e+01,2.2942529e+01,2.2218783e+01,2.8250406e+01,2.4190271e+01,0.0000000e+00,0.0,000000075,,,,
0.0000000e+00,6.3034053e-01,1.0000000e+01,-4.9680342e-01,6.3028003e-01,0.0000000e+00,7.5622525e+00,2.0028602e-01,1.5998727e+00,2.1060620e+02,-7.3148811e+00,1.1557369e+00,-6.1831902e-01,2.6424633e-02,2.1241948e-01,2.2328059e+02,-1.5895023e+01,5.4638214e+01,2.2011399e+02,5.4040354e-01,-7.4936100e-01,3.6780247e+00,4.6534552e+00,-5.4501376e-01,-2.0805272e-01,0.0000000e+00,3.4786034e+01,3.0376298e+01,2.5413361e+01,2.7904900e+01,3.0965062e+01,2.5546723e+01,2.1539054e+01,2.0054752e+01,1.9521361e+01,2.4392625e+01,2.1170038e+01,0.0000000e+00,0.0,000000076,,,,
0.0000000e+00,1.0136174e-01,1.0000000e+01,4.8937550e-01,1.0136129e-01,0.0000000e+00,7.5476311e+00,2.0013323e-01,1.5996910e+00,-1.4349267e+02,-5.6268658e+00,-9.2323150e+00,-6.3293479e-01,2.6353425e-02,2.1201771e-01,-1.2130568e+02,4.3806973e+01,-3.2614475e+02,-1.3398496e+02,5.4039794e-01,-3.3026874e+00,3.3494282e+00,5.0979171e+00,5.7969305e-01,-8.2752302e-01,0.0000000e+00,4.6994393e+01,4.2021385e+01,3.3498091e+01,3.6762143e+01,4.2536530e+01,3.3520114e+01,2.7151612e+01,2.5651232e+01,2.4874826e+01,3.1603483e+01,2.7016718e+01,0.0000000e+00,0.0,000000077,,,,
0.0000000e+00,5.5430306e-01,1.0000000e+01,-5.5315892e-01,5.5426878e-01,0.0000000e+00,7.6502969e+00,2.0008840e-01,1.5999604e+00,1.1661166e+02,-7.4068951e+00,-5.0650359e+00,-5.3030485e-01,2.6705907e-02,2.1470637e-01,1.3515709e+02,-2.2591884e+01,-1.7283563e+02,1.2611939e+02,5.4043752e-01,-1.0220314e+00,3.6383652e+00,4.7118711e+00,-5.8739873e-01,-2.6506899e-01,0.0000000e+00,3.5949768e+01,3.1351714e+01,2.6142432e+01,2.8753921e+01,3.1946892e+01,2.6291261e+01,2.2138405e+01,2.0555320e+01,1.9988362e+01,2.5089537e+01,2.1730332e+01,0.0000000e+00,0.0,000000078,,,,
