_l_key,_b_key,l_baseline,b_baseline,avg_tau_baseline,eventrate_source_baseline,eventrate_area_baseline,avg_t_baseline,avg_logt_baseline,frac_lowmass_baseline,l_kirkpatrick_min001,b_kirkpatrick_min001,avg_tau_kirkpatrick_min001,eventrate_source_kirkpatrick_min001,eventrate_area_kirkpatrick_min001,avg_t_kirkpatrick_min001,avg_logt_kirkpatrick_min001,frac_lowmass_kirkpatrick_min001
5.06,-5.482,5.06,-5.482,7.16305059328451e-07,5.852206320702457e-06,31.558203583947567,28.46090707608401,1.2885814803255986,0.0605627968512801,5.06,-5.482,7.464933277827642e-07,6.172576328486353e-06,342.7426445598647,28.12093838849543,1.2902544010100514,0.0786191333712005
4.988,-5.346,4.988,-5.346,5.77007788874816e-07,5.690954787827183e-06,31.788628402275872,23.57582438708451,1.2382301201509336,0.0596679604658235,4.988,-5.346,8.647393271778091e-07,6.722573935630821e-06,407.5729609454365,29.91024502473517,1.3155367939227225,0.0778931121683644
4.916,-5.21,4.916,-5.21,8.054019238627871e-07,6.529740782119648e-06,40.805180840644354,28.680523176902252,1.2882457146697186,0.0644527206638285,4.916,-5.21,8.277984639740846e-07,6.806247843875927e-06,438.20765142141465,28.280507861851344,1.2884150820271532,0.0836347944546575
5.701,-6.008,5.701,-6.008,4.887745761580192e-07,4.404879235947702e-06,18.72187555299385,25.80149965247923,1.2751920235780123,0.0677381938141,5.701,-6.008,5.939655052293687e-07,4.870731828151551e-06,214.69332510648877,28.35550279643653,1.3098815074900088,0.0809346521450844
5.629,-5.871,5.629,-5.871,5.2996981584493e-07,4.633418815187084e-06,19.31452769310268,26.596220505374227,1.2822234248634137,0.0620503501044358,5.629,-5.871,5.830682458559162e-07,4.943965795998785e-06,229.84674042224657,27.4229568488382,1.28877275143153,0.0923675097281099
5.558,-5.735,5.558,-5.735,6.133869058153879e-07,4.985618529867023e-06,22.117317717428005,28.6078883718568,1.297663700310764,0.0686779394140119,5.558,-5.735,6.236152372124799e-07,5.318886836281313e-06,259.5151898966638,27.26253996222743,1.2829822776884323,0.0836296710069191
5.486,-5.598,5.486,-5.598,6.240565363911453e-07,5.345660862459562e-06,25.249162263741013,27.14518970018216,1.2857232119894002,0.058372484082189,5.486,-5.598,7.323736608407158e-07,5.944702568603043e-06,310.43268719431114,28.6465901128284,1.3036457801000876,0.0831368675352523
5.414,-5.462,5.414,-5.462,6.688744260219578e-07,5.622922357271603e-06,30.89685607981196,27.660043079811278,1.2871329189668224,0.0545045595380712,5.414,-5.462,7.019287465188115e-07,5.877083054665886e-06,320.9378383507493,27.771641353954845,1.2926700271315157,0.0820227536370665
5.342,-5.326,5.342,-5.326,6.321871599758601e-07,5.717805359598862e-06,32.71244412462811,25.70908682821696,1.2700499731918706,0.066301023124896,5.342,-5.326,7.922159509336447e-07,6.502109397260899e-06,386.04332790017264,28.33085347036747,1.287397457639467,0.0760798538860478
5.27,-5.189,5.27,-5.189,6.663610348236789e-07,5.88214933565962e-06,34.83692848822438,26.3417058241328,1.2670442351262554,0.073954637857151,5.27,-5.189,7.339868644080972e-07,6.251172472087062e-06,386.6503739229151,27.3021692085637,1.2800827217741235,0.0865926058442396
5.198,-5.053,5.198,-5.053,7.159556864176148e-07,6.501144690557045e-06,37.17414982962882,25.60746916760447,1.2663806877370951,0.0572495945511675,5.198,-5.053,8.809682422102266e-07,7.32155143638491e-06,476.85750193371337,27.978696850556343,1.289486125456897,0.0842997706946556
5.125,-4.917,5.125,-4.917,7.266116090091393e-07,6.8063443461450045e-06,43.47497718166674,24.823256947959887,1.251739845723003,0.0704059199799164,5.125,-4.917,8.836968923540174e-07,7.63264587637495e-06,550.8876452290808,26.9214570978254,1.273681942111237,0.0865850308391997
5.968,-5.87,5.968,-5.87,5.034177779317861e-07,4.402116617173803e-06,16.28367854333819,26.591164249595806,1.2829917984758263,0.0627541609863044,5.968,-5.87,6.697238431100076e-07,5.042968027499863e-06,225.05177545771065,30.88018500447084,1.3273469292004323,0.0760038477126683
5.896,-5.733,5.896,-5.733,5.632906027772872e-07,4.637641092922965e-06,15.298638424942917,28.242667824028626,1.2969289425975357,0.0683488824629434,5.896,-5.733,7.531904040578998e-07,5.6788665040776615e-06,260.81987279437453,30.8399358669776,1.325972723822781,0.08314448438556
5.824,-5.596,5.824,-5.596,5.073521820613882e-07,4.627559720275248e-06,19.116819256635832,25.4934051481888,1.2675483752847134,0.0591403941258665,5.824,-5.596,6.830527794325688e-07,5.464717299553703e-06,271.8240365330881,29.064102098870457,1.307872460937337,0.0755216153053836
5.752,-5.459,5.752,-5.459,5.320531545424581e-07,4.968190159115761e-06,22.565424269122293,24.90159467443408,1.2567796619349454,0.061881012403031,5.752,-5.459,6.968186043708447e-07,5.635617533416937e-06,296.6040716505469,28.75070995106149,1.2975472185357952,0.0862005693474091
5.68,-5.323,5.68,-5.323,6.355503829550441e-07,5.6483403220775485e-06,26.1506739644676,26.163719022562123,1.2724870336922065,0.0621337580864774,5.68,-5.323,7.807106119299248e-07,6.41195942128877e-06,368.3017344210864,28.31194232907769,1.2995968215782048,0.0807970888737364
5.608,-5.186,5.608,-5.186,6.941230334967837e-07,5.852826969253161e-06,29.25736074097733,27.57662533446186,1.2821056352019449,0.0708660018935955,5.608,-5.186,7.838185525995034e-07,6.419933425592792e-06,377.1007857342312,28.389344301493143,1.2931626040367383,0.0801485107207354
5.535,-5.05,5.535,-5.05,7.518571502468565e-07,6.458449327825375e-06,37.401217427071714,27.06932493709834,1.2725437758964864,0.0594723859257461,5.535,-5.05,8.421131430293112e-07,6.966460191934265e-06,444.1757731773653,28.10791511526712,1.2927570281515537,0.0786665413357499
5.463,-4.913,5.463,-4.913,6.884034285164999e-07,6.332275007535178e-06,41.31976756762856,25.27863414225254,1.25481781665608,0.0649302314645801,5.463,-4.913,8.252824714281355e-07,7.045979973445445e-06,490.8826659854964,27.235262416204023,1.2682107403062604,0.0877206444306723
5.39,-4.777,5.39,-4.777,7.457278807183015e-07,6.852638503952427e-06,41.79774121741946,25.304217152026297,1.2545993439504068,0.0709951489886027,5.39,-4.777,8.903956249337193e-07,7.534185108303591e-06,516.4086117605754,27.48002216717596,1.279400180804257,0.0802244571353433
6.186,-5.591,6.186,-5.591,5.352772492701347e-07,4.642708273565382e-06,19.7784214913623,26.808822372482418,1.2858704513276102,0.0706867601014682,6.186,-5.591,6.359012018655228e-07,5.12756527739386e-06,245.65747697557055,28.8369148765692,1.3067896432780115,0.0778281175891061
6.114,-5.454,6.114,-5.454,5.767612671652775e-07,5.101320183779856e-06,23.59428493946317,26.289592358247003,1.276217239986365,0.0611521816654898,6.114,-5.454,7.806810165382695e-07,6.065888286253426e-06,305.2924012317271,29.92606113169689,1.3179818819235511,0.0750414363422152
6.042,-5.316,6.042,-5.316,5.989133379815711e-07,5.147201634531891e-06,24.72418546466868,27.05597264543577,1.2834762512444258,0.0675434590227261,6.042,-5.316,7.076394891581108e-07,6.025639695979608e-06,335.17052209267547,27.30733061705576,1.2944813172562373,0.0775283980348683
5.969,-5.179,5.969,-5.179,6.223993576122344e-07,5.631013408685072e-06,30.453991826029743,25.70117163089817,1.2715946113907035,0.0695518857000741,5.969,-5.179,7.76234569541988e-07,6.408388953260239e-06,368.6761938483885,28.165305390738585,1.3019364726794491,0.078562011063052
5.897,-5.042,5.897,-5.042,6.90645710736318e-07,5.777793478259422e-06,29.748293084385992,27.79480632439676,1.2804300822440453,0.0692141642618072,5.897,-5.042,7.551164799764696e-07,6.266770233448539e-06,367.91249953886006,28.01821891680417,1.282858278473398,0.0793139382294213
5.824,-4.906,5.824,-4.906,1.011099628370734e-06,6.956496296934529e-06,39.81920328545225,33.79665668409026,1.34420327224927,0.0598364241385072,5.824,-4.906,1.0405968878963814e-06,7.66743788017973e-06,491.5803414153098,31.557500966142918,1.3279317900010357,0.0743693446497664
5.751,-4.769,5.751,-4.769,7.9002547629398e-07,6.595717258501786e-06,37.00888290009374,27.851552826218864,1.2842391323854294,0.0654381680014967,5.751,-4.769,8.804660053424994e-07,7.324123895139566e-06,490.1140769707916,27.95292491376388,1.289647104470304,0.0855182875368942
4.27,-6.636,4.27,-6.636,4.583309306354839e-07,3.7683494175523697e-06,12.22408289853652,28.28123357757029,1.2866275592439993,0.0650353116393696,4.27,-6.636,5.24805963849725e-07,4.134729504048859e-06,154.39173232693722,29.51358771536764,1.315518367948101,0.0807686949482064
4.199,-6.5,4.199,-6.5,4.928020356331116e-07,4.222080904973171e-06,14.69174668229724,27.14040284084317,1.286491668386427,0.0665912089395064,4.199,-6.5,6.656054692959951e-07,4.733734938188579e-06,191.42676019883035,32.695146914478784,1.343920469598444,0.0764551506382784
4.128,-6.364,4.128,-6.364,5.688286080619199e-07,4.482444224189895e-06,17.071519517019127,29.50780355477809,1.2949772290745736,0.0634066388738906,4.128,-6.364,5.965301605173218e-07,4.782863675890701e-06,205.91944926130031,29.00111874347525,1.3068559652613656,0.0852369848402144
4.056,-6.227,4.056,-6.227,5.009117359075153e-07,4.417414372879499e-06,18.405893220331247,26.367163645468903,1.2706285987768242,0.0670759143499233,4.056,-6.227,5.764553781617681e-07,4.851868467748795e-06,213.06235441195872,27.626573567930027,1.297456495236601,0.0772922167001066
3.985,-6.091,3.985,-6.091,5.362632759191789e-07,4.875762430862942e-06,20.715516732188696,25.5744243930338,1.2614161725433024,0.0566985677739853,3.985,-6.091,6.524991570865906e-07,5.284707434552137e-06,252.4870650474355,28.709746190701978,1.3065120530919316,0.0816758587212468
3.913,-5.955,3.913,-5.955,5.52319840240582e-07,5.07032867670444e-06,25.553594870910857,25.32939862974678,1.2547813130126906,0.0701183341238513,3.913,-5.955,7.25750633667641e-07,5.786975220505478e-06,296.675796063181,29.161250832947108,1.3070933395277464,0.0803617372120008
3.841,-5.819,3.841,-5.819,6.030912799671144e-07,5.4781625189846895e-06,32.18429107474563,25.59873381854584,1.2608876748251647,0.0610557842444619,3.841,-5.819,7.306091636145327e-07,5.977129426309104e-06,327.69652294951106,28.422534520336608,1.2874455740876871,0.0777438380242889
4.625,-6.619,4.625,-6.619,4.283682854159778e-07,3.8110751124967752e-06,13.050446776532434,26.136061850785957,1.2855147160100415,0.0606520986270341,4.625,-6.619,5.936367983850627e-07,4.360173890641917e-06,157.38595594563068,31.658282617787396,1.34351931812754,0.0785284885127171
4.554,-6.482,4.554,-6.482,4.847068886327036e-07,3.896828589968564e-06,13.708962907689068,28.922660291302083,1.3022309663107836,0.0659247315234644,4.554,-6.482,6.063977831788473e-07,4.577861752262586e-06,181.87497683628075,30.801032809125143,1.3297008506537644,0.0874507171698987
4.482,-6.346,4.482,-6.346,5.709589565592825e-07,4.302376068153088e-06,16.032689006829052,30.85793561188428,1.3158724428836894,0.059326185848923,4.482,-6.346,5.604196432147013e-07,4.752792363341065e-06,203.4214010526315,27.41794212171427,1.295175971548188,0.0838474458215988
4.411,-6.209,4.411,-6.209,5.071716922657071e-07,4.303679556807503e-06,18.008134011445918,27.40219962543874,1.2893226491796763,0.0594152372246992,4.411,-6.209,6.500160023272187e-07,5.046789571301703e-06,230.49435944693064,29.948784374483264,1.3175740352481151,0.0792972076368891
4.339,-6.072,4.339,-6.072,5.271540216621448e-07,4.743717266299046e-06,19.664954570183703,25.839795677509198,1.274758582676501,0.0723369048327898,4.339,-6.072,6.375372009094016e-07,5.298591984433168e-06,252.1640944407107,27.97791850171182,1.3013843773169451,0.09330185831279
4.268,-5.936,4.268,-5.936,5.903436675443681e-07,5.022193462558507e-06,22.636044531730693,27.332654913178427,1.285249837546418,0.0661187113599099,4.268,-5.936,6.21010670092916e-07,5.49629513705944e-06,275.30520555645734,26.27237682653564,1.2801706338681555,0.087233516925724
4.196,-5.8,4.196,-5.8,6.256589030336295e-07,5.456963632005929e-06,27.50309670530988,26.65980184116086,1.2682750810882717,0.0646377891863794,4.196,-5.8,7.94623988523391e-07,5.96569929603267e-06,327.4934349337244,30.972100545023515,1.3180603127111408,0.0810008302305777
4.123,-5.663,4.123,-5.663,5.96313673279378e-07,5.632891288851024e-06,32.91294973084954,24.61578814725154,1.243808122108094,0.061567574618938,4.123,-5.663,8.344757059937691e-07,6.487845641834554e-06,357.33906890862016,29.90773587319544,1.3182996554941604,0.0783825619419095
4.051,-5.527,4.051,-5.527,6.48293908554486e-07,5.716563920381116e-06,37.69291489424533,26.369823596650665,1.261706545108818,0.0651011182562134,4.051,-5.527,7.744441629666352e-07,6.715119388787316e-06,412.4486795178331,26.816785607295195,1.281712540371919,0.0796013319265145
4.893,-6.482,4.893,-6.482,4.217677998368267e-07,3.784455461932112e-06,14.555597930508124,25.91435293161217,1.266344252034376,0.0727689847565759,4.893,-6.482,6.015560504579574e-07,4.584172118761047e-06,179.75695793965286,30.513043730025757,1.3310648622389532,0.0747008069528859
4.821,-6.345,4.821,-6.345,5.076464906395139e-07,4.183296258187275e-06,17.107628297437664,28.21714784769642,1.2929260245263816,0.0653481808712917,4.821,-6.345,5.476723963542996e-07,4.441788262268198e-06,179.5005021281325,28.67037330437935,1.302714770523611,0.0752186077224467
4.75,-6.208,4.75,-6.208,4.836339863869729e-07,4.259830450309922e-06,16.711106783915586,26.39944801541518,1.279905578719314,0.0685940102947443,4.75,-6.208,5.899999115573125e-07,4.775598737267943e-06,208.8028172268753,28.72727722285533,1.3101732168090947,0.0817460937050385
4.678,-6.071,4.678,-6.071,4.9618373971058e-07,4.415128253974143e-06,19.980619627788865,26.131813607424988,1.269998968714553,0.0583301774160434,4.678,-6.071,6.137562836820798e-07,5.105309567808516e-06,233.5003851302015,27.95401653854377,1.298460526615329,0.0847770046383976
4.606,-5.934,4.606,-5.934,6.167560021845217e-07,5.2064340302724674e-06,26.344461916419423,27.545037144290344,1.2905558789828948,0.0550491684976861,4.606,-5.934,7.332698051647295e-07,5.695150747667195e-06,278.5062857051519,29.93842334857759,1.3182033082112523,0.0759661955783608
4.534,-5.797,4.534,-5.797,6.114353917493401e-07,5.318474323997235e-06,27.362726218465216,26.732147825120933,1.280594704188414,0.0753928623503549,4.534,-5.797,7.258757569772225e-07,5.921994662369903e-06,316.29822347058814,28.501297271644752,1.291020529412823,0.0841865386908242
4.462,-5.66,4.462,-5.66,5.959109702720369e-07,5.4140726910481815e-06,22.94452670997268,25.5933800418736,1.2639989931266034,0.079845929830431,4.462,-5.66,7.688438332062325e-07,6.092960818710819e-06,350.7378033043442,29.341350377215463,1.306361625680283,0.0775015640146631
4.389,-5.524,4.389,-5.524,6.901819960406519e-07,5.893209351115993e-06,32.781679480143005,27.23216090196202,1.2774409132937952,0.0657359327365938,4.389,-5.524,7.863292097957631e-07,6.4295700174416085e-06,384.8673244464544,28.43759246947885,1.2935677815808897,0.078145987079427
4.317,-5.387,4.317,-5.387,6.489099869860164e-07,5.900516666002315e-06,39.796281226687846,25.57200404079893,1.2453793994968283,0.0666382935993312,4.317,-5.387,8.267764168043969e-07,7.280617800642056e-06,449.3872277068455,26.40524458560384,1.2739861214356205,0.0831626336383562
5.111,-6.203,5.111,-6.203,4.4601089727209364e-07,4.089150545082022e-06,14.763985652243512,25.3619544199254,1.268619540710785,0.0679955668541794,5.111,-6.203,5.84915452244599e-07,4.864183674171375e-06,207.32165623169,27.961050023753774,1.3082912208071824,0.0848243335222481
5.04,-6.066,5.04,-6.066,5.339078060367098e-07,4.75562581845246e-06,22.232979909371608,26.10531523621392,1.275731860229974,0.0621140867325728,5.04,-6.066,6.45389054751279e-07,4.930910328271551e-06,217.72714331760585,30.434406622286,1.3183745043019606,0.0846079979147266
4.968,-5.928,4.968,-5.928,5.779098949913975e-07,5.02222243831555e-06,21.480200937225707,26.756822280045164,1.2826148003248825,0.0617039788731572,4.968,-5.928,6.545972676523915e-07,5.387223351043317e-06,255.178004187293,28.253974851096583,1.3010400058721612,0.0840760543805984
4.895,-5.791,4.895,-5.791,5.749213290504171e-07,5.048251499390065e-06,25.235859452147725,26.48120757103121,1.276399969922592,0.0651826423655635,4.895,-5.791,6.490321344097478e-07,5.519378528620335e-06,279.956161038381,27.34301291682949,1.289308073029097,0.0832610979062467
4.823,-5.654,4.823,-5.654,6.05163981026906e-07,5.291103147506765e-06,29.483915189618426,26.59482829950268,1.2655648919385591,0.0804812380560569,4.823,-5.654,8.131222029114613e-07,6.3498999486619565e-06,347.2878325967413,29.77551522480636,1.3115185055697491,0.089742735042626
4.751,-5.517,4.751,-5.517,6.200416988675111e-07,5.607794089027485e-06,31.11708533936539,25.709828910850373,1.2609288948060875,0.065652414367682,4.751,-5.517,8.51770606040359e-07,6.583208664900488e-06,374.524627490442,30.0853712814238,1.3065372691869552,0.0754940907020087
4.678,-5.38,4.678,-5.38,6.470839401597455e-07,6.0943119933044304e-06,37.55157979505934,24.68915834532482,1.249578133903092,0.0745566685235521,4.678,-5.38,7.361067958396777e-07,6.571287185253966e-06,394.03423087797927,26.047180956170827,1.26152331290551,0.09525860607797
3.187,-7.237,3.187,-7.237,3.748340456497565e-07,3.2298044559060484e-06,10.40685990684082,26.985666482096715,1.2934524020178997,0.0838674535602871,3.187,-7.237,4.499974576634934e-07,3.401273456665286e-06,100.95924988440012,30.763720562654555,1.336575734598625,0.0802927557661646
3.116,-7.1,3.116,-7.1,4.6252594031214005e-07,3.5743414534675844e-06,11.414274923522996,30.089183606219816,1.3237624904022307,0.0586179891558233,3.116,-7.1,4.423154530789714e-07,3.532468619057709e-06,110.4813627444162,29.11549295881222,1.3153568304678729,0.0833183261939151
3.045,-6.964,3.045,-6.964,4.570153522998194e-07,3.5807085925572957e-06,12.379592675944297,29.677831074797616,1.3112410542789716,0.0613427127122072,3.045,-6.964,5.459282227842639e-07,3.973503873905456e-06,133.8999350784403,31.947159745817824,1.3396750043317662,0.0895677905252728
2.974,-6.828,2.974,-6.828,4.245236704267758e-07,3.485215444814563e-06,11.561155468624282,28.32322015416947,1.298298623099948,0.0717562476093867,2.974,-6.828,5.177909466785721e-07,4.067481531199359e-06,148.85543194212315,29.60051115100099,1.31728525245358,0.0758406013026851
2.903,-6.691,2.903,-6.691,4.558576220768005e-07,3.947353606907438e-06,15.19649243356316,26.853044759377063,1.277763755212172,0.0638415813237329,2.903,-6.691,5.591798809608966e-07,4.323419420803327e-06,163.36433859028122,30.074229932420234,1.324442407568302,0.0752271676488701
